# OpenSignals Text File Format. Version 1
# {"84:BA:20:CE:54:16": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:CE:54:16", "device connection": "BTH84:BA:20:CE:54:16", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-12-18", "time": "9:58:41.77", "channels": [1, 2], "sensor": ["RAW", "RAW"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
3	0	0	1	1	468	0	
4	0	0	1	1	472	0	
5	0	0	1	1	476	0	
6	0	0	1	1	480	0	
7	0	0	1	1	482	0	
8	0	0	1	1	483	0	
9	0	0	1	1	484	0	
10	0	0	1	1	487	0	
11	0	0	1	1	491	0	
12	0	0	1	1	497	0	
13	0	0	1	1	504	0	
14	0	0	1	1	512	0	
15	0	0	1	1	518	0	
0	0	0	1	1	524	0	
1	0	0	1	1	528	0	
2	0	0	1	1	531	0	
3	0	0	1	1	532	0	
4	0	0	1	1	533	0	
5	0	0	1	1	529	0	
6	0	0	1	1	524	0	
7	0	0	1	1	519	0	
8	0	0	1	1	516	0	
9	0	0	1	1	515	0	
10	0	0	1	1	514	0	
11	0	0	1	1	513	0	
12	0	0	1	1	513	0	
13	0	0	1	1	514	0	
14	0	0	1	1	516	0	
15	0	0	1	1	516	0	
0	0	0	1	1	517	0	
1	0	0	1	1	519	0	
2	0	0	1	1	519	0	
3	0	0	1	1	519	0	
4	0	0	1	1	520	0	
5	0	0	1	1	522	0	
6	0	0	1	1	524	0	
7	0	0	1	1	525	0	
8	0	0	1	1	525	0	
9	0	0	1	1	524	0	
10	0	0	1	1	524	0	
11	0	0	1	1	524	0	
12	0	0	1	1	525	0	
13	0	0	1	1	525	0	
14	0	0	1	1	526	0	
15	0	0	1	1	527	0	
0	0	0	1	1	528	0	
1	0	0	1	1	531	0	
2	0	0	1	1	533	0	
3	0	0	1	1	536	0	
4	0	0	1	1	538	0	
5	0	0	1	1	541	0	
6	0	0	1	1	543	0	
7	0	0	1	1	544	0	
8	0	0	1	1	544	0	
9	0	0	1	1	541	0	
10	0	0	1	1	540	0	
11	0	0	1	1	540	0	
12	0	0	1	1	537	0	
13	0	0	1	1	534	0	
14	0	0	1	1	530	0	
15	0	0	1	1	528	0	
0	0	0	1	1	527	0	
1	0	0	1	1	527	0	
2	0	0	1	1	526	0	
3	0	0	1	1	526	0	
4	0	0	1	1	526	0	
5	0	0	1	1	525	0	
6	0	0	1	1	524	0	
7	0	0	1	1	523	0	
8	0	0	1	1	524	0	
9	0	0	1	1	525	0	
10	0	0	1	1	527	0	
11	0	0	1	1	530	0	
12	0	0	1	1	535	0	
13	0	0	1	1	538	0	
14	0	0	1	1	541	0	
15	0	0	1	1	541	0	
0	0	0	1	1	540	0	
1	0	0	1	1	537	0	
2	0	0	1	1	535	0	
3	0	0	1	1	534	0	
4	0	0	1	1	530	0	
5	0	0	1	1	526	0	
6	0	0	1	1	523	0	
7	0	0	1	1	521	0	
8	0	0	1	1	521	0	
9	0	0	1	1	523	0	
10	0	0	1	1	523	0	
11	0	0	1	1	524	0	
12	0	0	1	1	526	0	
13	0	0	1	1	529	0	
14	0	0	1	1	531	0	
15	0	0	1	1	532	0	
0	0	0	1	1	531	0	
1	0	0	1	1	530	0	
2	0	0	1	1	530	0	
3	0	0	1	1	530	0	
4	0	0	1	1	529	0	
5	0	0	1	1	527	0	
6	0	0	1	1	527	0	
7	0	0	1	1	525	0	
8	0	0	1	1	522	0	
9	0	0	1	1	519	0	
10	0	0	1	1	516	0	
11	0	0	1	1	513	0	
12	0	0	1	1	511	0	
13	0	0	1	1	508	0	
14	0	0	1	1	508	0	
15	0	0	1	1	510	0	
0	0	0	1	1	513	0	
1	0	0	1	1	515	0	
2	0	0	1	1	516	0	
3	0	0	1	1	518	0	
4	0	0	1	1	519	0	
5	0	0	1	1	519	0	
6	0	0	1	1	519	0	
7	0	0	1	1	520	0	
8	0	0	1	1	521	0	
9	0	0	1	1	521	0	
10	0	0	1	1	519	0	
11	0	0	1	1	519	0	
12	0	0	1	1	517	0	
13	0	0	1	1	516	0	
14	0	0	1	1	516	0	
15	0	0	1	1	517	0	
0	0	0	1	1	518	0	
1	0	0	1	1	522	0	
2	0	0	1	1	527	0	
3	0	0	1	1	529	0	
4	0	0	1	1	529	0	
5	0	0	1	1	528	0	
6	0	0	1	1	526	0	
7	0	0	1	1	526	0	
8	0	0	1	1	527	0	
9	0	0	1	1	529	0	
10	0	0	1	1	532	0	
11	0	0	1	1	534	0	
12	0	0	1	1	534	0	
13	0	0	1	1	533	0	
14	0	0	1	1	531	0	
15	0	0	1	1	526	0	
0	0	0	1	1	521	0	
1	0	0	1	1	519	0	
2	0	0	1	1	517	0	
3	0	0	1	1	517	0	
4	0	0	1	1	519	0	
5	0	0	1	1	522	0	
6	0	0	1	1	526	0	
7	0	0	1	1	529	0	
8	0	0	1	1	531	0	
9	0	0	1	1	531	0	
10	0	0	1	1	531	0	
11	0	0	1	1	530	0	
12	0	0	1	1	529	0	
13	0	0	1	1	528	0	
14	0	0	1	1	530	0	
15	0	0	1	1	532	0	
0	0	0	1	1	535	0	
1	0	0	1	1	538	0	
2	0	0	1	1	540	0	
3	0	0	1	1	541	0	
4	0	0	1	1	542	0	
5	0	0	1	1	543	0	
6	0	0	1	1	543	0	
7	0	0	1	1	543	0	
8	0	0	1	1	544	0	
9	0	0	1	1	545	0	
10	0	0	1	1	546	0	
11	0	0	1	1	546	0	
12	0	0	1	1	542	0	
13	0	0	1	1	536	0	
14	0	0	1	1	531	0	
15	0	0	1	1	530	0	
0	0	0	1	1	530	0	
1	0	0	1	1	531	0	
2	0	0	1	1	531	0	
3	0	0	1	1	531	0	
4	0	0	1	1	531	0	
5	0	0	1	1	533	0	
6	0	0	1	1	534	0	
7	0	0	1	1	535	0	
8	0	0	1	1	537	0	
9	0	0	1	1	541	0	
10	0	0	1	1	543	0	
11	0	0	1	1	544	0	
12	0	0	1	1	546	0	
13	0	0	1	1	547	0	
14	0	0	1	1	548	0	
15	0	0	1	1	546	0	
0	0	0	1	1	543	0	
1	0	0	1	1	542	0	
2	0	0	1	1	542	0	
3	0	0	1	1	542	0	
4	0	0	1	1	543	0	
5	0	0	1	1	544	0	
6	0	0	1	1	544	0	
7	0	0	1	1	544	0	
8	0	0	1	1	545	0	
9	0	0	1	1	546	0	
10	0	0	1	1	547	0	
11	0	0	1	1	544	0	
12	0	0	1	1	540	0	
13	0	0	1	1	538	0	
14	0	0	1	1	536	0	
15	0	0	1	1	535	0	
0	0	0	1	1	533	0	
1	0	0	1	1	534	0	
2	0	0	1	1	535	0	
3	0	0	1	1	536	0	
4	0	0	1	1	535	0	
5	0	0	1	1	535	0	
6	0	0	1	1	536	0	
7	0	0	1	1	536	0	
8	0	0	1	1	534	0	
9	0	0	1	1	532	0	
10	0	0	1	1	531	0	
11	0	0	1	1	529	0	
12	0	0	1	1	527	0	
13	0	0	1	1	526	0	
14	0	0	1	1	526	0	
15	0	0	1	1	525	0	
0	0	0	1	1	525	0	
1	0	0	1	1	524	0	
2	0	0	1	1	522	0	
3	0	0	1	1	520	0	
4	0	0	1	1	518	0	
5	0	0	1	1	515	0	
6	0	0	1	1	512	0	
7	0	0	1	1	508	0	
8	0	0	1	1	505	0	
9	0	0	1	1	502	0	
10	0	0	1	1	501	0	
11	0	0	1	1	500	0	
12	0	0	1	1	498	0	
13	0	0	1	1	497	0	
14	0	0	1	1	496	0	
15	0	0	1	1	497	0	
0	0	0	1	1	500	0	
1	0	0	1	1	504	0	
2	0	0	1	1	505	0	
3	0	0	1	1	506	0	
4	0	0	1	1	505	0	
5	0	0	1	1	503	0	
6	0	0	1	1	498	0	
7	0	0	1	1	492	0	
8	0	0	1	1	486	0	
9	0	0	1	1	482	0	
10	0	0	1	1	479	0	
11	0	0	1	1	478	0	
12	0	0	1	1	479	0	
13	0	0	1	1	480	0	
14	0	0	1	1	481	0	
15	0	0	1	1	481	0	
0	0	0	1	1	481	0	
1	0	0	1	1	480	0	
2	0	0	1	1	479	0	
3	0	0	1	1	477	0	
4	0	0	1	1	476	0	
5	0	0	1	1	475	0	
6	0	0	1	1	474	0	
7	0	0	1	1	474	0	
8	0	0	1	1	474	0	
9	0	0	1	1	474	0	
10	0	0	1	1	474	0	
11	0	0	1	1	473	0	
12	0	0	1	1	473	0	
13	0	0	1	1	473	0	
14	0	0	1	1	471	0	
15	0	0	1	1	470	0	
0	0	0	1	1	470	0	
1	0	0	1	1	472	0	
2	0	0	1	1	472	0	
3	0	0	1	1	472	0	
4	0	0	1	1	474	0	
5	0	0	1	1	476	0	
6	0	0	1	1	479	0	
7	0	0	1	1	481	0	
8	0	0	1	1	483	0	
9	0	0	1	1	486	0	
10	0	0	1	1	487	0	
11	0	0	1	1	486	0	
12	0	0	1	1	483	0	
13	0	0	1	1	481	0	
14	0	0	1	1	479	0	
15	0	0	1	1	477	0	
0	0	0	1	1	476	0	
1	0	0	1	1	475	0	
2	0	0	1	1	477	0	
3	0	0	1	1	480	0	
4	0	0	1	1	480	0	
5	0	0	1	1	484	0	
6	0	0	1	1	487	0	
7	0	0	1	1	490	0	
8	0	0	1	1	490	0	
9	0	0	1	1	488	0	
10	0	0	1	1	487	0	
11	0	0	1	1	487	0	
12	0	0	1	1	486	0	
13	0	0	1	1	485	0	
14	0	0	1	1	484	0	
15	0	0	1	1	484	0	
0	0	0	1	1	485	0	
1	0	0	1	1	486	0	
2	0	0	1	1	487	0	
3	0	0	1	1	489	0	
4	0	0	1	1	492	0	
5	0	0	1	1	495	0	
6	0	0	1	1	497	0	
7	0	0	1	1	497	0	
8	0	0	1	1	497	0	
9	0	0	1	1	496	0	
10	0	0	1	1	492	0	
11	0	0	1	1	489	0	
12	0	0	1	1	487	0	
13	0	0	1	1	485	0	
14	0	0	1	1	487	0	
15	0	0	1	1	489	0	
0	0	0	1	1	490	0	
1	0	0	1	1	491	0	
2	0	0	1	1	494	0	
3	0	0	1	1	496	0	
4	0	0	1	1	499	0	
5	0	0	1	1	498	0	
6	0	0	1	1	496	0	
7	0	0	1	1	489	0	
8	0	0	1	1	485	0	
9	0	0	1	1	484	0	
10	0	0	1	1	484	0	
11	0	0	1	1	481	0	
12	0	0	1	1	478	0	
13	0	0	1	1	478	0	
14	0	0	1	1	478	0	
15	0	0	1	1	477	0	
0	0	0	1	1	479	0	
1	0	0	1	1	481	0	
2	0	0	1	1	483	0	
3	0	0	1	1	484	0	
4	0	0	1	1	487	0	
5	0	0	1	1	490	0	
6	0	0	1	1	492	0	
7	0	0	1	1	492	0	
8	0	0	1	1	494	0	
9	0	0	1	1	496	0	
10	0	0	1	1	495	0	
11	0	0	1	1	492	0	
12	0	0	1	1	493	0	
13	0	0	1	1	494	0	
14	0	0	1	1	496	0	
15	0	0	1	1	497	0	
0	0	0	1	1	498	0	
1	0	0	1	1	500	0	
2	0	0	1	1	500	0	
3	0	0	1	1	501	0	
4	0	0	1	1	501	0	
5	0	0	1	1	501	0	
6	0	0	1	1	502	0	
7	0	0	1	1	500	0	
8	0	0	1	1	499	0	
9	0	0	1	1	500	0	
10	0	0	1	1	502	0	
11	0	0	1	1	503	0	
12	0	0	1	1	501	0	
13	0	0	1	1	499	0	
14	0	0	1	1	499	0	
15	0	0	1	1	497	0	
0	0	0	1	1	496	0	
1	0	0	1	1	497	0	
2	0	0	1	1	500	0	
3	0	0	1	1	502	0	
4	0	0	1	1	504	0	
5	0	0	1	1	505	0	
6	0	0	1	1	507	0	
7	0	0	1	1	508	0	
8	0	0	1	1	511	0	
9	0	0	1	1	513	0	
10	0	0	1	1	514	0	
11	0	0	1	1	514	0	
12	0	0	1	1	515	0	
13	0	0	1	1	513	0	
14	0	0	1	1	510	0	
15	0	0	1	1	509	0	
0	0	0	1	1	510	0	
1	0	0	1	1	510	0	
2	0	0	1	1	510	0	
3	0	0	1	1	509	0	
4	0	0	1	1	506	0	
5	0	0	1	1	502	0	
6	0	0	1	1	500	0	
7	0	0	1	1	498	0	
8	0	0	1	1	496	0	
9	0	0	1	1	495	0	
10	0	0	1	1	496	0	
11	0	0	1	1	497	0	
12	0	0	1	1	497	0	
13	0	0	1	1	499	0	
14	0	0	1	1	501	0	
15	0	0	1	1	503	0	
0	0	0	1	1	508	0	
1	0	0	1	1	512	0	
2	0	0	1	1	514	0	
3	0	0	1	1	516	0	
4	0	0	1	1	517	0	
5	0	0	1	1	519	0	
6	0	0	1	1	520	0	
7	0	0	1	1	519	0	
8	0	0	1	1	520	0	
9	0	0	1	1	521	0	
10	0	0	1	1	523	0	
11	0	0	1	1	524	0	
12	0	0	1	1	525	0	
13	0	0	1	1	525	0	
14	0	0	1	1	524	0	
15	0	0	1	1	520	0	
0	0	0	1	1	514	0	
1	0	0	1	1	506	0	
2	0	0	1	1	499	0	
3	0	0	1	1	491	0	
4	0	0	1	1	485	0	
5	0	0	1	1	483	0	
6	0	0	1	1	484	0	
7	0	0	1	1	489	0	
8	0	0	1	1	495	0	
9	0	0	1	1	499	0	
10	0	0	1	1	501	0	
11	0	0	1	1	502	0	
12	0	0	1	1	501	0	
13	0	0	1	1	502	0	
14	0	0	1	1	503	0	
15	0	0	1	1	503	0	
0	0	0	1	1	499	0	
1	0	0	1	1	497	0	
2	0	0	1	1	494	0	
3	0	0	1	1	492	0	
4	0	0	1	1	492	0	
5	0	0	1	1	493	0	
6	0	0	1	1	496	0	
7	0	0	1	1	496	0	
8	0	0	1	1	496	0	
9	0	0	1	1	496	0	
10	0	0	1	1	496	0	
11	0	0	1	1	498	0	
12	0	0	1	1	500	0	
13	0	0	1	1	502	0	
14	0	0	1	1	505	0	
15	0	0	1	1	510	0	
0	0	0	1	1	512	0	
1	0	0	1	1	512	0	
2	0	0	1	1	509	0	
3	0	0	1	1	507	0	
4	0	0	1	1	506	0	
5	0	0	1	1	505	0	
6	0	0	1	1	504	0	
7	0	0	1	1	502	0	
8	0	0	1	1	500	0	
9	0	0	1	1	499	0	
10	0	0	1	1	499	0	
11	0	0	1	1	500	0	
12	0	0	1	1	502	0	
13	0	0	1	1	504	0	
14	0	0	1	1	505	0	
15	0	0	1	1	506	0	
0	0	0	1	1	506	0	
1	0	0	1	1	504	0	
2	0	0	1	1	502	0	
3	0	0	1	1	499	0	
4	0	0	1	1	498	0	
5	0	0	1	1	500	0	
6	0	0	1	1	502	0	
7	0	0	1	1	505	0	
8	0	0	1	1	507	0	
9	0	0	1	1	508	0	
10	0	0	1	1	509	0	
11	0	0	1	1	508	0	
12	0	0	1	1	508	0	
13	0	0	1	1	509	0	
14	0	0	1	1	510	0	
15	0	0	1	1	508	0	
0	0	0	1	1	507	0	
1	0	0	1	1	507	0	
2	0	0	1	1	507	0	
3	0	0	1	1	509	0	
4	0	0	1	1	512	0	
5	0	0	1	1	513	0	
6	0	0	1	1	514	0	
7	0	0	1	1	514	0	
8	0	0	1	1	514	0	
9	0	0	1	1	513	0	
10	0	0	1	1	511	0	
11	0	0	1	1	510	0	
12	0	0	1	1	509	0	
13	0	0	1	1	511	0	
14	0	0	1	1	512	0	
15	0	0	1	1	512	0	
0	0	0	1	1	513	0	
1	0	0	1	1	515	0	
2	0	0	1	1	518	0	
3	0	0	1	1	523	0	
4	0	0	1	1	528	0	
5	0	0	1	1	531	0	
6	0	0	1	1	531	0	
7	0	0	1	1	528	0	
8	0	0	1	1	522	0	
9	0	0	1	1	515	0	
10	0	0	1	1	511	0	
11	0	0	1	1	510	0	
12	0	0	1	1	510	0	
13	0	0	1	1	510	0	
14	0	0	1	1	511	0	
15	0	0	1	1	511	0	
0	0	0	1	1	509	0	
1	0	0	1	1	507	0	
2	0	0	1	1	503	0	
3	0	0	1	1	502	0	
4	0	0	1	1	504	0	
5	0	0	1	1	506	0	
6	0	0	1	1	508	0	
7	0	0	1	1	510	0	
8	0	0	1	1	511	0	
9	0	0	1	1	510	0	
10	0	0	1	1	508	0	
11	0	0	1	1	505	0	
12	0	0	1	1	504	0	
13	0	0	1	1	504	0	
14	0	0	1	1	504	0	
15	0	0	1	1	504	0	
0	0	0	1	1	505	0	
1	0	0	1	1	509	0	
2	0	0	1	1	513	0	
3	0	0	1	1	518	0	
4	0	0	1	1	519	0	
5	0	0	1	1	519	0	
6	0	0	1	1	518	0	
7	0	0	1	1	515	0	
8	0	0	1	1	514	0	
9	0	0	1	1	513	0	
10	0	0	1	1	510	0	
11	0	0	1	1	508	0	
12	0	0	1	1	506	0	
13	0	0	1	1	504	0	
14	0	0	1	1	501	0	
15	0	0	1	1	498	0	
0	0	0	1	1	495	0	
1	0	0	1	1	495	0	
2	0	0	1	1	498	0	
3	0	0	1	1	499	0	
4	0	0	1	1	500	0	
5	0	0	1	1	502	0	
6	0	0	1	1	503	0	
7	0	0	1	1	505	0	
8	0	0	1	1	506	0	
9	0	0	1	1	508	0	
10	0	0	1	1	510	0	
11	0	0	1	1	511	0	
12	0	0	1	1	512	0	
13	0	0	1	1	512	0	
14	0	0	1	1	513	0	
15	0	0	1	1	513	0	
0	0	0	1	1	514	0	
1	0	0	1	1	515	0	
2	0	0	1	1	515	0	
3	0	0	1	1	517	0	
4	0	0	1	1	518	0	
5	0	0	1	1	519	0	
6	0	0	1	1	519	0	
7	0	0	1	1	518	0	
8	0	0	1	1	517	0	
9	0	0	1	1	518	0	
10	0	0	1	1	518	0	
11	0	0	1	1	519	0	
12	0	0	1	1	521	0	
13	0	0	1	1	526	0	
14	0	0	1	1	531	0	
15	0	0	1	1	534	0	
0	0	0	1	1	535	0	
1	0	0	1	1	534	0	
2	0	0	1	1	529	0	
3	0	0	1	1	523	0	
4	0	0	1	1	519	0	
5	0	0	1	1	517	0	
6	0	0	1	1	515	0	
7	0	0	1	1	512	0	
8	0	0	1	1	512	0	
9	0	0	1	1	511	0	
10	0	0	1	1	510	0	
11	0	0	1	1	510	0	
12	0	0	1	1	510	0	
13	0	0	1	1	509	0	
14	0	0	1	1	509	0	
15	0	0	1	1	507	0	
0	0	0	1	1	505	0	
1	0	0	1	1	505	0	
2	0	0	1	1	505	0	
3	0	0	1	1	506	0	
4	0	0	1	1	508	0	
5	0	0	1	1	508	0	
6	0	0	1	1	509	0	
7	0	0	1	1	510	0	
8	0	0	1	1	512	0	
9	0	0	1	1	511	0	
10	0	0	1	1	511	0	
11	0	0	1	1	511	0	
12	0	0	1	1	510	0	
13	0	0	1	1	512	0	
14	0	0	1	1	513	0	
15	0	0	1	1	514	0	
0	0	0	1	1	516	0	
1	0	0	1	1	519	0	
2	0	0	1	1	521	0	
3	0	0	1	1	521	0	
4	0	0	1	1	521	0	
5	0	0	1	1	523	0	
6	0	0	1	1	524	0	
7	0	0	1	1	523	0	
8	0	0	1	1	521	0	
9	0	0	1	1	518	0	
10	0	0	1	1	514	0	
11	0	0	1	1	512	0	
12	0	0	1	1	511	0	
13	0	0	1	1	511	0	
14	0	0	1	1	510	0	
15	0	0	1	1	509	0	
0	0	0	1	1	510	0	
1	0	0	1	1	511	0	
2	0	0	1	1	511	0	
3	0	0	1	1	514	0	
4	0	0	1	1	517	0	
5	0	0	1	1	519	0	
6	0	0	1	1	520	0	
7	0	0	1	1	522	0	
8	0	0	1	1	522	0	
9	0	0	1	1	524	0	
10	0	0	1	1	524	0	
11	0	0	1	1	524	0	
12	0	0	1	1	525	0	
13	0	0	1	1	524	0	
14	0	0	1	1	524	0	
15	0	0	1	1	523	0	
0	0	0	1	1	520	0	
1	0	0	1	1	518	0	
2	0	0	1	1	515	0	
3	0	0	1	1	513	0	
4	0	0	1	1	512	0	
5	0	0	1	1	514	0	
6	0	0	1	1	518	0	
7	0	0	1	1	519	0	
8	0	0	1	1	519	0	
9	0	0	1	1	519	0	
10	0	0	1	1	519	0	
11	0	0	1	1	518	0	
12	0	0	1	1	519	0	
13	0	0	1	1	523	0	
14	0	0	1	1	527	0	
15	0	0	1	1	532	0	
0	0	0	1	1	536	0	
1	0	0	1	1	537	0	
2	0	0	1	1	539	0	
3	0	0	1	1	539	0	
4	0	0	1	1	537	0	
5	0	0	1	1	535	0	
6	0	0	1	1	530	0	
7	0	0	1	1	524	0	
8	0	0	1	1	518	0	
9	0	0	1	1	513	0	
10	0	0	1	1	509	0	
11	0	0	1	1	508	0	
12	0	0	1	1	508	0	
13	0	0	1	1	508	0	
14	0	0	1	1	508	0	
15	0	0	1	1	505	0	
0	0	0	1	1	504	0	
1	0	0	1	1	504	0	
2	0	0	1	1	503	0	
3	0	0	1	1	504	0	
4	0	0	1	1	506	0	
5	0	0	1	1	509	0	
6	0	0	1	1	512	0	
7	0	0	1	1	512	0	
8	0	0	1	1	510	0	
9	0	0	1	1	506	0	
10	0	0	1	1	504	0	
11	0	0	1	1	502	0	
12	0	0	1	1	499	0	
13	0	0	1	1	499	0	
14	0	0	1	1	499	0	
15	0	0	1	1	500	0	
0	0	0	1	1	501	0	
1	0	0	1	1	502	0	
2	0	0	1	1	503	0	
3	0	0	1	1	504	0	
4	0	0	1	1	504	0	
5	0	0	1	1	504	0	
6	0	0	1	1	502	0	
7	0	0	1	1	500	0	
8	0	0	1	1	499	0	
9	0	0	1	1	499	0	
10	0	0	1	1	499	0	
11	0	0	1	1	497	0	
12	0	0	1	1	500	0	
13	0	0	1	1	505	0	
14	0	0	1	1	509	0	
15	0	0	1	1	511	0	
0	0	0	1	1	512	0	
1	0	0	1	1	511	0	
2	0	0	1	1	511	0	
3	0	0	1	1	510	0	
4	0	0	1	1	511	0	
5	0	0	1	1	509	0	
6	0	0	1	1	509	0	
7	0	0	1	1	511	0	
8	0	0	1	1	512	0	
9	0	0	1	1	512	0	
10	0	0	1	1	513	0	
11	0	0	1	1	513	0	
12	0	0	1	1	513	0	
13	0	0	1	1	512	0	
14	0	0	1	1	510	0	
15	0	0	1	1	506	0	
0	0	0	1	1	505	0	
1	0	0	1	1	504	0	
2	0	0	1	1	504	0	
3	0	0	1	1	502	0	
4	0	0	1	1	498	0	
5	0	0	1	1	496	0	
6	0	0	1	1	496	0	
7	0	0	1	1	497	0	
8	0	0	1	1	499	0	
9	0	0	1	1	500	0	
10	0	0	1	1	503	0	
11	0	0	1	1	505	0	
12	0	0	1	1	507	0	
13	0	0	1	1	508	0	
14	0	0	1	1	508	0	
15	0	0	1	1	508	0	
0	0	0	1	1	508	0	
1	0	0	1	1	507	0	
2	0	0	1	1	510	0	
3	0	0	1	1	512	0	
4	0	0	1	1	514	0	
5	0	0	1	1	517	0	
6	0	0	1	1	519	0	
7	0	0	1	1	518	0	
8	0	0	1	1	516	0	
9	0	0	1	1	515	0	
10	0	0	1	1	512	0	
11	0	0	1	1	510	0	
12	0	0	1	1	509	0	
13	0	0	1	1	507	0	
14	0	0	1	1	507	0	
15	0	0	1	1	509	0	
0	0	0	1	1	511	0	
1	0	0	1	1	515	0	
2	0	0	1	1	520	0	
3	0	0	1	1	525	0	
4	0	0	1	1	529	0	
5	0	0	1	1	530	0	
6	0	0	1	1	531	0	
7	0	0	1	1	530	0	
8	0	0	1	1	531	0	
9	0	0	1	1	532	0	
10	0	0	1	1	532	0	
11	0	0	1	1	532	0	
12	0	0	1	1	530	0	
13	0	0	1	1	526	0	
14	0	0	1	1	525	0	
15	0	0	1	1	526	0	
0	0	0	1	1	529	0	
1	0	0	1	1	533	0	
2	0	0	1	1	535	0	
3	0	0	1	1	537	0	
4	0	0	1	1	540	0	
5	0	0	1	1	542	0	
6	0	0	1	1	543	0	
7	0	0	1	1	542	0	
8	0	0	1	1	542	0	
9	0	0	1	1	541	0	
10	0	0	1	1	540	0	
11	0	0	1	1	538	0	
12	0	0	1	1	536	0	
13	0	0	1	1	535	0	
14	0	0	1	1	532	0	
15	0	0	1	1	529	0	
0	0	0	1	1	524	0	
1	0	0	1	1	521	0	
2	0	0	1	1	518	0	
3	0	0	1	1	517	0	
4	0	0	1	1	518	0	
5	0	0	1	1	516	0	
6	0	0	1	1	513	0	
7	0	0	1	1	509	0	
8	0	0	1	1	505	0	
9	0	0	1	1	500	0	
10	0	0	1	1	493	0	
11	0	0	1	1	487	0	
12	0	0	1	1	484	0	
13	0	0	1	1	482	0	
14	0	0	1	1	477	0	
15	0	0	1	1	468	0	
0	0	0	1	1	458	0	
1	0	0	1	1	449	0	
2	0	0	1	1	441	0	
3	0	0	1	1	434	0	
4	0	0	1	1	427	0	
5	0	0	1	1	424	0	
6	0	0	1	1	423	0	
7	0	0	1	1	425	0	
8	0	0	1	1	430	0	
9	0	0	1	1	435	0	
10	0	0	1	1	441	0	
11	0	0	1	1	449	0	
12	0	0	1	1	456	0	
13	0	0	1	1	463	0	
14	0	0	1	1	469	0	
15	0	0	1	1	473	0	
0	0	0	1	1	474	0	
1	0	0	1	1	473	0	
2	0	0	1	1	473	0	
3	0	0	1	1	473	0	
4	0	0	1	1	473	0	
5	0	0	1	1	475	0	
6	0	0	1	1	478	0	
7	0	0	1	1	481	0	
8	0	0	1	1	486	0	
9	0	0	1	1	491	0	
10	0	0	1	1	497	0	
11	0	0	1	1	505	0	
12	0	0	1	1	512	0	
13	0	0	1	1	518	0	
14	0	0	1	1	520	0	
15	0	0	1	1	517	0	
0	0	0	1	1	515	0	
1	0	0	1	1	515	0	
2	0	0	1	1	515	0	
3	0	0	1	1	517	0	
4	0	0	1	1	518	0	
5	0	0	1	1	520	0	
6	0	0	1	1	524	0	
7	0	0	1	1	529	0	
8	0	0	1	1	533	0	
9	0	0	1	1	535	0	
10	0	0	1	1	535	0	
11	0	0	1	1	535	0	
